probe_id,long,lat
14342,-1.6505,48.1185
14352,139.6795,35.6085
14354,-79.0805,43.0895
14355,12.5495,55.7195
14360,139.6605,35.6875
14361,-122.8495,49.1075
14368,2.3505,48.8815
14369,13.3505,52.5315
14370,0.3305,52.2775
14377,13.3505,52.5305
14381,-0.2385,51.3775
14384,25.5315,-34.0005
14385,-73.6185,45.5395
14391,-3.8985,50.7975
14393,139.7815,35.6885
14409,-2.2525,53.4715
14445,80.2595,50.3995
14473,170.5005,-45.8715
14500,18.4475,-33.9325
14502,13.4975,52.4085
14505,114.2175,22.3095
14511,114.2675,22.3075
14519,4.8175,52.3615
14520,-0.1115,48.8475
14525,11.0285,49.8995
14529,9.1785,48.8615
14533,-3.8215,57.1985
14534,-4.1715,57.4695
14536,24.7385,60.1605
14537,151.0285,-33.9195
14544,-0.5705,51.4295
14550,-122.2905,37.8275
14570,25.0705,60.2175
14572,23.4605,61.4685
14576,-4.2795,53.0505
14577,-1.2495,51.7605
14578,-122.0895,37.4215
14583,-121.8485,37.2185
14586,-5.0685,51.9405
14598,8.8115,50.7815
14604,-78.5625,38.8195
14606,-156.0225,20.7805
14614,7.5975,51.9695
14616,5.4675,51.4405
14618,11.6175,48.1515
14619,4.7475,52.6815
14623,103.8485,1.2785
14628,17.8085,43.3415
14631,-0.2315,51.5475
14633,-2.1015,57.1485
14635,-51.2015,-30.0405
14661,4.8505,52.3675
14662,-1.6295,47.2285
14663,-118.4195,33.9585
14670,-0.2195,51.4975
14672,103.8905,1.3185
14676,5.1605,52.2805
14680,83.7615,53.3375
14683,2.4315,48.7985
14691,28.2515,-25.6625
14694,13.4315,52.5895
14695,8.8515,45.7895
14705,6.5075,52.2995
14707,7.7575,48.5805
14712,47.5275,-18.9115
14716,0.8775,51.1405
14720,-157.8215,21.2975
14723,37.4585,55.7785
14724,11.0285,49.9695
14725,4.2985,50.8195
14727,-2.2215,53.4405
14730,37.5185,55.8475
14745,4.1895,50.4595
14748,-73.1705,41.3215
14752,8.6795,50.1085
14761,0.2605,52.3975
14765,6.9005,52.2195
14766,10.8505,33.8105
14777,-71.0895,42.4005
14778,144.4505,-37.2285
14779,-122.9695,49.2415
14782,8.6215,50.1485
14783,-82.1885,42.3985
14784,8.5315,52.0495
14792,8.2015,48.9785
14795,-74.0185,40.7595
14796,-87.9385,41.9005
14799,1.4915,43.6315
14812,135.8475,33.8085
14814,-3.7125,40.5995
14815,139.7475,35.6195
14827,139.5285,35.5405
14842,-3.7005,40.4185
14866,-3.6495,40.5405
14873,19.0205,50.2585
14875,19.6605,52.5795
14881,-123.0885,44.0475
14882,-73.1185,40.9085
14889,139.7715,35.6915
14895,7.6415,51.9395
14916,4.4175,51.2205
14926,17.8785,59.3805
14934,-0.2015,51.4595
14938,31.6085,4.8615
14943,31.5595,4.8085
14945,0.0695,5.8095
14950,36.8695,-1.3325
14958,55.4795,-4.6485
14960,17.0905,-22.5725
14968,32.5705,-25.9685
14973,14.0505,49.9585
14981,-73.1285,40.7875
15000,-7.6525,55.2075
15018,5.4475,51.1315
15019,4.2175,50.9315
15022,-0.0115,51.4985
15026,-0.5515,53.2205
15033,6.5585,46.5185
15038,-92.8615,45.0715
15039,-77.5315,38.9915
15044,5.0995,51.9895
15048,14.4995,50.0315
15049,8.7095,50.1215
15051,18.6595,52.9875
15053,-80.7705,43.4785
15059,-80.4805,43.4315
15075,23.8605,49.2695
15086,-85.9885,42.8905
15087,9.7515,51.5005
15088,5.2315,52.3915
15092,103.7215,1.3285
15093,6.0515,52.3385
15094,-1.6285,54.8095
15098,8.8515,45.8215
15099,5.5415,52.0315
15105,9.5775,56.1995
15106,-82.1925,42.4005
15121,37.2985,55.5275
15122,30.3385,59.9685
15133,-122.7915,45.4485
15138,5.3885,60.3415
15141,8.3095,47.0475
15156,-75.4705,45.4805
15159,15.7995,40.6315
15165,14.7305,36.9195
15170,37.8605,55.6575
15171,17.9705,59.3575
15176,37.9705,55.8205
15183,-9.2585,38.7585
15189,5.6515,52.0415
15211,8.3075,47.0475
15226,8.3085,47.0505
15229,37.3985,55.7315
15233,8.2885,47.0485
15234,30.3585,59.8495
15237,-64.3215,44.3805
15244,8.3095,47.0495
15252,23.2295,43.4085
15253,-60.9505,-34.5715
15271,-58.3795,-34.6025
15279,8.3105,47.0515
15295,-64.1885,-31.4005
15301,31.1975,-29.5125
15313,46.8275,-18.7115
15320,11.4585,45.6075
15324,2.9385,51.1495
15328,2.9985,36.7615
15355,7.6895,45.0695
15370,19.6905,51.4075
15381,-89.2385,13.6875
15387,-73.9885,40.7205
15391,85.3215,27.6875
15403,9.6775,54.3085
15407,8.7875,46.1705
15408,6.6375,46.5215
15501,6.0975,49.5175
15505,55.1475,25.0895
15516,6.2175,52.2505
15517,6.5675,51.3105
15523,34.4085,61.7785
15535,51.4685,35.7895
15549,6.5095,51.1915
15558,9.7395,45.0515
15561,26.7105,60.8675
15570,14.4905,46.0475
15594,9.1015,54.1895
15606,8.6275,52.3105
15610,76.8975,43.2775
15615,7.5375,46.2795
15619,-75.4425,40.0715
15623,-4.9615,42.8885
15632,2.0885,41.4685
15633,7.1285,50.6985
15636,24.9285,60.1605
15638,139.7685,35.6915
15639,139.7685,35.7015
15645,141.2595,43.1095
15649,-3.6205,40.4415
15651,21.0195,52.2275
15663,-0.0495,51.5485
15667,0.0005,51.4805
15669,-69.8695,18.4915
15675,4.8805,45.6995
15683,-97.8685,30.2885
15685,5.2015,52.3895
15698,5.5515,52.0315
15701,137.1675,34.9475
15708,16.8675,52.4615
15712,7.8875,49.1985
15714,9.0075,50.0595
15718,-76.1425,43.0515
15723,-97.1115,44.8985
15724,-6.2615,53.3495
15729,6.5485,46.7215
15732,33.3685,35.1685
15734,5.3985,43.2595
15740,-75.9005,42.5375
15743,-88.2305,43.0085
15745,-3.6105,50.5395
15747,2.2695,48.8205
15749,-117.8905,34.1015
15761,5.7605,51.3875
15762,4.9205,52.0585
15789,18.6315,53.0315
15792,18.5915,53.0885
15794,6.6715,52.3695
15795,0.7915,47.4295
15799,147.2315,-42.7485
15801,2.0775,48.6475
15804,2.8975,44.8295
15812,6.7775,51.2085
15831,0.0185,51.5075
15838,-2.0015,51.5615
15840,73.9095,18.5675
15852,-1.0505,47.6385
15853,6.0895,50.7785
15857,138.5195,-35.1295
15861,16.7205,49.1675
15870,13.3405,52.4375
15877,-46.5195,-23.5095
15883,10.5815,35.7185
15896,6.5815,46.5405
15902,-68.7125,18.6085
15903,-58.4025,-34.6415
15921,12.1985,50.8975
15933,-79.7915,43.3485
15938,18.8185,47.5515
15945,10.1395,53.5795
15958,-118.5405,34.4615
15961,-84.1895,40.5675
15969,1.5205,42.5015
15976,-77.3495,38.9305
15979,-116.2195,43.6515
15984,103.9315,1.3595
16012,-0.1625,50.9585
16016,-80.5525,43.4705
16017,24.8175,44.8905
16018,103.8575,1.2915
16019,9.0975,45.4815
16020,2.4285,48.8475
16033,-4.2815,55.8685
16044,-88.2305,40.1095
16048,34.9195,48.4815
16051,23.7195,37.9575
16054,-8.9705,38.7095
16058,-119.1805,34.2315
16064,9.9505,51.5195
16065,-155.9995,20.7695
16072,-122.5795,45.6885
16075,1.4505,43.5895
16083,6.1615,48.6785
16085,103.9015,1.3895
16087,17.3915,59.6105
16101,13.9275,46.5775
16103,-74.4825,40.7785
16116,-3.7825,56.0005
16124,12.3185,51.6195
16126,7.2285,51.2805
16135,16.4085,48.2295
16137,8.7085,47.2105
16140,20.9295,52.1975
16144,-1.0505,51.4795
16146,2.1295,48.6705
16147,10.0395,53.6005
16149,9.9395,51.5615
16152,18.9295,49.0785
16155,-122.4305,37.7895
16163,-87.6495,40.1185
16165,-74.0295,40.9895
16188,6.7815,51.2215
16204,16.3175,48.2395
16209,23.3075,42.6615
16211,23.3075,42.6775
16212,23.3075,42.6985
16226,24.1585,43.2105
16233,5.4585,51.4585
16248,7.5795,47.5515
16256,4.8695,50.4705
16268,8.7705,50.8115
16284,4.8915,52.7695
16297,6.8715,49.3305
16303,12.4775,41.6285
16304,9.9075,52.0295
16309,8.6475,49.8815
16312,-4.2825,55.8185
16314,6.8575,52.2195
16323,8.3285,47.0585
16339,23.4485,42.7615
16363,23.3505,42.6585
16365,23.3705,42.6695
16366,15.9905,45.7605
16377,24.7505,42.1405
16379,39.1605,51.7115
16388,37.4815,55.1515
16399,23.2915,42.6815
16404,23.3775,42.6495
16422,19.8085,41.3285
16438,28.0385,-25.9785
16449,18.9495,45.5315
16466,31.0605,-29.7295
16470,-105.1395,39.9875
16498,18.5015,-12.4985
16503,8.6075,49.4685
16505,8.6975,50.1295
16509,7.0975,50.7415
16512,17.9475,59.4585
16519,8.5575,50.1415
16539,8.6685,49.8615
16551,8.6495,49.8075
16562,121.4505,31.1985
16576,-57.5195,-25.3395
16578,151.2305,-33.8685
16583,8.6715,49.8985
16584,8.6515,49.8795
16601,20.4775,44.7975
16603,25.2775,54.6885
16604,2.9975,36.7595
16605,19.7875,41.3395
16607,7.4475,51.4905
16611,19.0375,47.4975
16612,19.0275,47.4585
16619,1.9675,41.2815
16641,-121.8205,37.3675
16664,-75.7195,45.4095
16665,7.2305,51.1895
16666,14.2705,49.9305
16676,9.1005,45.4805
16689,-46.6885,-23.7385
16693,9.4915,51.2985
16701,14.4675,48.9575
16703,-1.4025,48.2585
16706,13.3775,49.7805
16710,4.8875,45.7775
16715,14.3675,50.1095
16716,-7.8025,53.7305
16718,15.0575,50.7715
16720,15.5885,49.3975
16730,-46.6415,-23.6325
16731,16.2685,49.7075
16732,18.1585,49.8385
16735,-46.7015,-23.5705
16737,-6.4015,53.5105
16741,21.0695,52.1875
16747,8.6895,50.0305
16751,19.1095,47.4575
16758,14.9095,50.4315
16759,5.4395,43.3415
16768,9.0405,45.6515
16771,18.5405,49.6775
16776,-73.1495,40.8505
16778,146.8205,-19.2585
16782,18.8615,50.2685
16785,-122.0385,37.2595
16799,-46.6285,-23.5985
16801,1.3475,43.5675
16808,6.5175,46.6615
16812,6.6775,52.7285
16815,-122.2725,37.7995
16818,0.1475,45.6515
16822,6.9385,52.7885
16831,6.5885,53.1975
16834,2.4285,48.7995
16853,18.7595,49.1985
16859,6.2195,46.8715
16862,-122.4295,37.7485
16869,-1.9095,47.3215
16872,-0.8495,47.0485
16879,-0.3795,49.1815
16883,-6.2385,53.2985
16884,9.2315,45.5895
16887,147.3115,-42.8795
16891,27.9115,43.2075
16896,-92.5585,45.4005
16898,-77.9685,40.2215
16900,-77.1525,38.8375
16902,8.8075,53.0685
16909,-87.9825,42.0915
16914,2.1375,48.8995
16917,0.2775,46.6005
16923,2.2585,48.8285
16928,-0.4715,51.7415
16929,3.8785,43.6115
16930,-6.3415,53.2875
16933,35.2085,31.7685
16951,-118.0205,33.7075
16956,-0.6005,47.4805
16968,103.8905,1.3615
16969,-1.5195,48.1115
16971,2.5005,48.9475
16973,-2.1995,47.2785
16978,7.7405,48.4715
16980,6.6715,53.0875
16981,6.1715,49.3175
16984,4.8315,52.4395
16987,5.0415,44.7305
16989,-1.3785,46.6715
16992,4.8915,45.6985
17003,115.8875,-31.9915
17007,166.4575,-22.2795
17008,-46.6325,-23.5485
17011,76.5775,28.8875
17017,100.4975,13.7605
17025,2.4085,48.8195
17030,5.0385,43.5475
17031,6.0185,47.2475
17036,2.4985,48.9005
17039,2.1985,48.8615
17047,2.2095,48.8505
17049,4.8295,48.1515
17050,11.1795,49.3875
17055,5.0995,43.6395
17056,4.1995,43.6305
17062,5.7205,45.1785
17064,-0.6895,44.8395
17072,2.5605,48.4785
17078,4.6305,49.7615
17079,4.4105,50.8215
17082,2.2015,49.0085
17091,0.5615,46.8075
17099,-0.6985,49.2815
17106,2.3675,48.8705
17110,4.8575,45.7375
17114,5.9775,50.6595
17127,4.6285,43.6805
17128,4.8385,45.7615
17131,-1.1215,47.1775
17136,-2.7615,47.6805
17140,1.4695,43.5775
17145,-1.5805,47.2395
17149,-0.4505,46.8615
17151,5.7495,49.4975
17154,1.3195,44.0295
17163,5.0905,43.6485
17174,2.3405,48.8595
17186,85.3515,27.6905
17195,23.8615,38.1395
17196,3.1215,50.5905
17203,10.0675,53.7385
17208,2.8275,48.8915
17209,2.3375,48.8615
17210,-0.5825,44.7975
17211,1.8775,47.8775
17213,7.4275,49.0485
17214,2.6175,48.7895
17218,-112.0225,40.4915
17223,17.0485,52.4285
17224,7.2585,43.7095
17228,2.2085,49.2015
17242,0.9995,43.4385
17244,1.0995,49.4395
17246,8.5195,47.3705
17250,10.9195,50.6775
17251,5.5395,50.5775
17262,-0.3995,48.9585
17263,1.7305,43.8185
17271,27.7805,53.9575
17280,92.8015,56.0075
17282,-97.1985,49.8785
17286,29.4815,46.8205
17291,8.5415,51.9675
17294,4.1515,50.5895
17295,100.4715,13.7495
17300,7.2175,43.6875
17304,-71.9525,45.4095
17314,10.9075,48.3595
17317,12.6275,55.6605
17324,-123.1615,49.6995
17338,5.3885,49.8315
17343,-0.7905,51.2785
17356,174.9095,-41.1195
17359,-77.3805,38.9815
17361,-0.4695,39.5175
17367,19.2405,42.4405
17370,16.9605,52.3875
17372,6.6305,46.5185
17376,7.5305,46.2905
17382,-104.6885,38.9285
17394,4.9015,50.7395
17397,0.1315,45.6505
17403,-71.1425,42.6585
17410,-77.1525,38.8375
17414,-122.2325,37.8395
17419,4.9375,52.3015
17421,8.4985,47.3775
17436,51.4885,35.8005
17438,2.3685,48.7815
17442,-0.0705,51.5085
17472,5.3205,60.3785
17476,5.2405,60.2705
17477,-56.1395,-34.8995
17490,-71.6285,42.8575
17500,-1.4025,50.9375
17502,1.5775,49.0385
17505,-1.5525,47.2195
17508,101.9775,4.2115
17511,-0.0125,51.5075
17525,-1.6515,47.2095
17527,-0.1215,50.8405
17529,-1.1315,51.2315
17536,2.3385,48.8505
17540,13.4295,52.4475
17542,8.2495,50.2485
17580,-4.4785,54.3375
17583,-79.3185,43.8085
17584,37.5415,55.6595
17587,-121.9685,47.6305
17590,77.7515,13.0375
17606,-43.3125,-23.0095
17607,23.8375,53.6805
17609,18.0575,59.3415
17619,37.5475,55.8015
17620,-63.6315,44.6575
17625,37.5685,55.8595
17628,76.9385,43.2615
17631,37.4785,55.6275
17634,-86.4915,39.1695
17643,10.3995,63.4185
17644,10.3695,63.4195
17654,37.6195,55.7595
17673,10.4005,63.4185
17689,37.8515,55.9315
17694,37.1515,55.8395
17700,-61.5825,16.2375
17702,82.9475,55.0185
17703,30.2675,60.0985
17704,30.3275,59.9795
17706,37.5475,55.8705
17715,4.6775,52.3495
17718,37.5775,55.7815
17736,-74.0115,40.7205
17739,-95.3715,29.7615
17760,30.5105,50.5075
17762,-61.5795,16.2385
17763,37.5105,55.8085
17773,0.2005,47.9985
17775,44.0105,36.1895
17781,37.6215,55.7575
17784,9.5815,56.1995
17796,-73.7085,45.5005
17797,-122.3985,37.7705
17798,23.7915,38.0515
17814,7.5275,46.2895
17816,24.1075,56.9505
17823,6.5885,46.5385
17826,-56.1615,-34.8995
17830,-123.0215,49.3175
17833,-118.2615,34.0485
17837,51.5285,25.2905
17846,34.8395,32.0705
17856,34.7695,32.0705
17882,35.2015,31.7685
17883,51.5315,25.2885
17895,34.8615,32.0895
17901,11.4975,3.8575
17906,19.2375,42.4405
17907,4.8975,43.9705
17908,-123.2425,49.2715
17909,6.5675,49.7015
17910,-123.0725,49.2475
17914,-97.3025,32.9495
17918,13.0075,55.5915
17919,8.9475,45.8515
17920,-2.0315,48.6475
17922,-73.5715,45.4585
17925,-81.6315,44.1795
17930,14.3585,50.0575
17931,14.4685,50.0775
17946,-77.8805,40.3805
17948,4.8595,52.8415
17951,2.3395,48.9175
17955,-0.7005,52.0595
17960,2.5705,48.6675
17961,15.8205,49.9175
17968,14.1005,50.1415
17978,9.2105,45.4415
17990,-1.4985,52.9475
17997,5.4215,51.4405
17998,5.8415,51.8115
18013,74.9975,40.9985
18015,17.1175,60.6695
18024,24.0085,49.8395
18033,74.5685,42.8685
18036,-9.3015,38.7505
18046,24.9395,60.1605
18047,10.7595,59.9505
18054,-1.0505,53.9495
18056,23.7995,38.0405
18062,-122.6895,45.5585
18066,75.0005,41.0005
18081,17.1415,48.1575
18085,23.8115,38.0195
18089,6.4215,49.5215
18095,-79.3985,43.6595
18109,-6.2225,53.3115
18110,23.5075,61.4775
18111,21.2575,48.6975
18113,-8.4325,41.5485
18130,19.8285,45.2575
18138,19.6685,46.1015
18149,127.3595,36.3715
18159,13.3095,52.5015
18160,-1.3995,53.0475
18162,126.9105,35.1685
18165,19.8005,45.2595
18166,103.8905,1.3405
18169,26.5205,-33.3085
18171,21.7205,48.6375
18176,11.0005,49.4505
18189,107.6115,-6.8885
18192,114.1815,22.2985
18205,-75.5625,6.2495
18210,5.7475,50.5875
18213,7.6575,45.1085
18233,4.1585,50.4485
18249,4.7295,52.0915
18250,-87.1805,14.0875
18273,-3.6595,40.5285
18274,25.4705,65.0095
18275,-122.4195,37.7695
18279,16.4005,48.2615
18280,-0.0085,51.4975
18284,-0.1985,51.8995
18286,139.6015,35.6005
18288,19.4015,51.7415
18290,8.6715,49.3375
18298,1.2215,41.1415
18312,18.1875,59.2485
18321,-0.7415,51.2475
18325,-1.1315,37.9795
18326,1.5185,42.5105
18332,114.0585,22.5385
18339,4.3585,46.6715
18348,6.7595,51.2115
18354,-98.4905,29.4295
18355,17.8995,47.0895
18357,-70.4005,-23.6595
18364,-8.7495,54.0595
18366,-6.5995,53.3805
18369,114.9405,4.9015
18371,-77.0295,-12.1125
18389,4.0415,50.9215
18390,11.3615,46.4975
18393,9.5515,48.6085
18399,-9.8885,52.1015
18402,-0.8125,53.7885
18411,-105.1025,40.5775
18414,-105.1225,40.1395
18416,30.6375,50.4105
18422,39.2085,51.6785
18425,-87.6315,41.9095
18434,-16.6815,13.4595
18438,-96.7615,32.8615
18439,-123.9415,45.6115
18444,18.3495,49.6895
18460,4.7505,50.9975
18462,16.3605,48.2085
18470,7.6005,50.4575
18474,7.5405,44.3795
18477,145.1405,-38.1695
18478,24.9605,60.1915
18479,76.9405,43.2615
18491,74.6115,42.8675
18504,-72.1725,43.3595
18511,-111.8425,40.5575
18512,-118.2425,34.0485
18516,-122.2425,37.8405
18519,82.9775,55.0415
18530,2.5685,41.6275
18534,21.1685,55.6795
18540,21.2395,52.3375
18549,4.8195,45.7315
18554,24.7095,42.8895
18561,-97.9295,30.6875
18567,24.2305,56.8905
18570,13.8805,50.6875
18579,8.4805,47.1915
18585,4.8315,52.3495
18586,14.1615,50.1305
18587,13.3115,52.5005
18594,16.4615,49.7595
18596,126.8515,35.1605
18599,-122.2685,37.8715
18601,2.3175,48.8775
18602,5.0675,52.0885
18605,6.8375,46.4595
18618,16.3975,49.2215
18645,79.8595,6.8995
18651,-3.6205,40.6775
18655,-0.1405,50.8195
18665,-2.9695,53.4095
18667,-71.4895,42.8705
18673,10.0305,53.6385
18682,13.3515,49.7585
18683,17.8415,49.2685
18685,5.4915,47.0895
18691,104.2515,52.2775
18696,16.2315,49.2905
18713,-70.3025,41.6985
18716,81.2075,8.6005
18720,4.2985,51.8575
18722,-79.3715,43.7085
18725,1.5185,42.5795
18729,79.8585,6.9115
18735,-2.2515,53.4595
18744,1.5795,42.5395
18756,15.7195,49.4905
18759,1.5095,42.5015
18766,16.3305,49.4605
18773,16.5805,49.2385
18776,17.6005,48.3705
18786,-71.7985,43.8605
18791,-122.2085,47.7575
18795,0.0015,51.5095
18798,4.7515,52.2815
18801,-3.7225,40.3975
18805,28.2975,57.8195
18812,172.3575,-43.5215
18822,33.0185,34.7085
18824,8.6285,47.4195
18831,14.6885,50.1875
18837,20.4585,44.8205
18838,-123.0415,49.2415
18846,92.8595,56.0105
18853,18.6195,48.7685
18856,17.1095,48.1505
18858,18.7395,49.2215
18859,20.4695,44.8115
18867,14.4605,50.0705
18873,37.6905,55.7385
18875,18.9205,49.0695
18878,19.4805,49.4015
18882,100.5015,13.7585
18891,174.9615,-41.1825
18895,103.7515,1.3195
18896,-75.7185,45.3705
18897,-77.6785,43.0805
18904,33.0175,34.7095
18907,8.5275,52.0305
18915,-1.6925,48.0995
18917,27.5675,53.9205
18920,8.3885,49.0075
18921,27.6185,53.9275
18924,-0.2015,52.3495
18931,16.3885,48.1375
18939,14.4585,50.0215
18940,14.3695,50.1075
18942,13.6395,45.9585
18943,15.6395,46.5585
18944,15.6495,46.5595
18945,14.4595,46.0495
18946,14.4195,46.2505
18947,-66.1105,18.3705
18948,20.4095,44.8115
18959,30.4495,50.4515
18960,34.5405,49.5975
18962,35.1805,47.8185
18975,30.7205,46.4795
18984,44.7815,41.7195
18996,-1.2685,51.7805
19008,37.2575,55.9815
19014,114.2075,22.3895
19015,-97.1625,49.7695
19016,-104.9925,39.7405
19027,-86.1315,43.0205
19030,4.7685,52.2775
19032,2.3585,48.8085
19033,-84.1915,40.0285
19044,35.8495,56.8595
19051,120.9895,14.5575
19053,-155.6705,20.0085
19059,34.9095,32.3115
19066,135.3005,34.7305
19068,14.4905,46.0415
19071,34.8205,31.5875
19079,56.1905,57.9815
19080,-118.3385,33.8375
19082,-122.2685,37.5485
19083,51.4215,35.7285
19092,124.7915,10.7385
19093,37.4415,55.6285
19096,-118.2585,34.0505
19099,140.0615,35.7915
19101,34.8875,32.0775
19103,151.1975,-33.8815
19104,-1.3025,50.7495
19106,37.4175,55.8605
19110,-79.7225,43.5275
19117,-0.1125,51.5105
19121,18.6585,50.3175
19127,121.2585,14.1705
19131,-122.9415,45.5175
19139,-84.6515,42.6515
19161,-0.9295,52.1675
19164,-121.8795,37.6495
19167,55.2805,-21.0095
19172,-121.8695,37.3885
19178,100.5905,13.7115
19179,-2.1495,51.4615
19192,123.8915,10.3185
19196,-73.5785,45.4505
19198,120.9915,14.5615
19201,-1.5125,12.2975
19206,25.1875,54.6705
19211,34.9975,-15.7925
19214,-71.0725,42.3395
19217,127.0975,37.3205
19226,16.4685,49.7605
19233,16.3885,48.2485
19239,-122.2715,37.8815
19242,17.6995,49.7785
19251,4.3695,50.8375
19252,-88.9505,39.8685
19253,-122.4305,37.7585
19255,5.0395,52.1195
19257,4.8795,52.3305
19258,16.0995,48.1915
19261,-75.1595,39.9375
19270,-112.3495,33.4375
19273,-117.6095,34.0685
19275,-71.2395,42.2795
19276,151.3805,-33.5195
19279,6.1105,49.7515
19287,18.0115,59.3705
19291,14.6415,45.9775
19295,3.4615,46.1295
19301,12.6475,49.7975
19302,35.2375,38.9585
19303,9.0975,45.4785
19304,11.3875,59.1195
19315,9.1875,45.4695
19316,15.9375,49.5605
19319,100.4975,13.7615
19320,4.4585,50.8875
19324,-71.7115,46.6795
19326,-123.1215,49.2805
19329,4.4685,51.9215
19332,2.2385,48.8285
19334,-111.8915,33.4295
19338,6.5285,53.2515
19354,14.1995,40.9695
19356,21.7495,61.2005
19365,19.9205,50.0695
19372,-122.0195,37.4085
19373,7.9705,48.5485
19374,-9.1395,38.7195
19375,10.8305,59.9395
19380,-8.5485,53.1975
19383,-121.9985,37.3185
19384,28.8215,47.0295
19391,13.7715,49.0475
19393,8.4815,47.5685
19395,29.0915,40.2695
19397,-6.8385,53.1005
19413,18.5275,54.5185
19416,-62.2025,-38.7095
19419,7.4675,48.2615
19420,-78.8315,35.8175
19423,28.0485,45.4485
19428,-76.6315,39.2815
19430,168.6485,-45.0425
19432,16.3385,47.6185
19449,-78.7105,35.7415
19450,7.1895,50.7375
19460,-122.3395,47.6075
19461,19.3605,52.2275
19466,69.5905,42.3405
19469,18.2805,59.6615
19473,14.3105,48.2785
19474,11.2805,49.5095
19479,10.8005,59.9415
19486,4.5515,50.9705
19496,55.3015,-20.9495
19497,71.4315,51.1705
19503,138.4975,35.6585
19505,11.0775,49.3695
19507,9.1775,45.4705
19508,51.3675,51.2015
19520,-122.4615,47.4475
19521,47.5485,-18.9025
19526,25.9085,-24.6595
19531,9.6085,47.2675
19533,-0.0315,51.4385
19535,-2.4315,53.0995
19560,6.5705,46.5475
19563,14.3005,48.3185
19566,1.5305,42.5505
19568,-73.4595,45.4515
19569,-1.4995,52.9415
19570,-90.5495,14.5875
19574,32.6005,-25.9505
19591,1.2115,6.1775
19597,10.8115,59.9305
19599,-121.4285,37.7415
19605,11.6675,48.2595
19609,6.1575,49.3815
19615,8.6375,50.2195
19620,-112.0415,40.6275
19632,9.4285,54.6985
19633,11.4685,51.5285
19635,23.4485,42.7595
19641,14.9095,45.9375
19644,-72.2505,43.6395
19646,19.3995,54.1605
19648,-116.9005,47.8115
19649,73.0795,49.7915
19650,8.6595,47.3775
19651,17.9095,59.1975
19655,18.0695,59.3295
19656,-90.5105,14.6005
19660,23.7305,37.9475
19661,5.9305,51.9875
19665,14.5605,50.0395
19668,16.5905,47.6915
19669,11.3705,53.6615
19671,4.9205,45.7775
19677,-1.7595,53.8005
19680,19.7815,41.3275
19695,4.8315,52.2395
19696,10.0115,53.5605
19704,103.9475,1.3395
19706,168.3475,-46.5095
19709,-96.9125,19.5415
19710,174.7775,-41.2825
19714,4.4475,51.8695
19721,103.7585,1.3375
19722,23.3285,42.6985
19740,17.6695,49.2275
19749,-114.0605,51.0515
19752,51.3995,35.7385
19757,18.4995,-12.4995
19771,14.4305,49.0475
19777,18.5305,50.1005
19778,-0.8195,52.0515
19779,76.9105,52.3215
19785,-117.1585,32.7195
19793,15.1215,53.6885
19797,-79.6885,44.3605
19798,26.0315,45.1415
19801,4.9575,50.1075
19803,31.2675,58.5385
19806,9.1875,48.4805
19807,9.3375,48.6305
19809,8.5275,47.3915
19810,9.0975,48.7375
19811,8.2075,48.0475
19815,11.1275,46.0795
19817,9.7375,49.1105
19822,9.1785,48.7785
19824,9.0985,48.7495
19825,14.4685,46.0795
19832,9.1785,48.7785
19836,9.1785,48.7805
19837,9.1785,48.7805
19838,14.8085,40.6715
19843,8.4895,47.1885
19846,30.2995,59.9605
19847,11.1895,43.8405
19848,11.5995,44.8215
19855,4.6695,52.5495
19872,-1.1395,47.0885
19878,50.3105,53.3215
19881,4.8115,52.3375
19882,-3.5385,40.3785
19884,9.0315,48.2095
19887,18.9615,69.6505
19891,9.1815,48.7775
19902,16.8275,49.2085
19905,-122.0825,47.4895
19907,-71.6025,42.7605
19908,-93.1625,45.0515
19912,-93.2025,45.0785
19920,-0.0215,51.4975
19921,49.1485,55.7875
19926,8.8185,47.9805
19930,103.8985,1.3875
19933,12.5485,55.6785
19934,3.0485,43.2295
19936,24.7485,59.4405
19946,-122.0805,37.3905
19952,-71.2405,42.4085
19956,-122.0205,37.3905
19957,-112.0305,46.6005
19960,-86.1595,39.7675
19963,-98.4395,29.5285
19964,37.7705,55.9195
19968,27.4505,53.8915
19969,37.6105,55.8215
19970,103.8205,1.4475
19971,174.7605,-36.8525
19972,-99.1595,19.3885
19974,174.7605,-36.8505
19976,-111.6895,40.2805
19977,27.6605,53.8705
19984,47.5315,-18.9105
19992,51.3415,35.7185
19997,27.4515,53.8505
20001,28.6075,59.3675
20004,10.8875,49.5595
20008,8.4175,49.0115
20012,8.7375,50.1185
20013,2.6075,48.5685
20016,7.4375,46.9505
20017,-77.0325,-12.1095
20020,1.8585,50.9375
20030,-113.9915,51.2575
20037,15.3985,58.3205
20040,69.3895,53.2875
20052,8.3495,49.0085
20057,-66.0505,18.4005
20060,9.5805,52.5775
20072,8.8305,45.8185
20092,150.8015,59.5685
20106,18.0675,59.3505
20119,-71.1525,8.5915
20120,12.6685,50.1675
20121,13.3185,52.5275
20125,-73.6215,45.4795
20126,4.9385,52.3605
20127,13.3285,49.7105
20130,8.6285,50.0975
20136,2.6785,39.6005
20151,103.7895,1.2975
20160,53.2005,56.8475
20171,16.0605,48.8375
20175,2.5105,48.8395
20182,-105.0785,40.5885
20184,-118.4285,34.0195
